"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "SoundSpeed"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         218,      -2.078517095,      0.2424880626,      0.5995169895,       3.628446172,       1024.741226,      -3.839643427,       4.779764154
          0,           0,         219,      -2.064594182,      0.2549268458,       0.621092043,       3.642563069,       1024.782746,      -3.834441491,       4.817997851
          0,           0,         220,      -2.052136588,      0.2118976138,      0.6446576446,       3.647512673,       1076.070713,      -3.801812987,       4.793792213
          0,           0,         221,      -2.036963376,      0.2750500775,      0.6699321141,       3.676697813,       1072.048844,      -3.806470932,       4.693644904
          0,           0,         222,      -2.024396546,      0.2710665078,      0.6937724126,       3.689599938,       1072.142126,      -3.781385759,       4.586994001
          0,           0,         223,      -2.011077673,       0.272378035,      0.7191741594,       3.706834047,       1125.690259,      -3.740846721,       4.566217391
          0,           0,         224,      -1.997339089,      0.2831948079,      0.7433761279,       3.724695307,       1121.549187,      -3.676614867,       4.580912998
          0,           0,         225,       -1.98216408,      0.2845517503,      0.7679535726,       3.742871834,       1121.619285,      -3.597961579,       4.608814492
          0,           0,         226,        -1.9679929,      0.2714348635,      0.7883871363,       3.758419078,        1177.52261,      -3.504608056,       4.637613255
          0,           0,         227,      -1.955101704,      0.2845427781,      0.8042466829,       3.774752514,        1173.18811,      -3.407565017,        4.66792886
          0,           0,         228,      -1.946000186,      0.2900374672,      0.8134613992,       3.785737957,       1173.193187,      -3.303985182,       4.700411185
          0,           0,         229,      -1.939108915,      0.2973840445,      0.8177281575,       3.792593654,       1231.538381,      -3.201949154,       4.730100899
          0,           0,         230,      -1.934108539,      0.2846821129,      0.8214109748,       3.798661255,       1226.930668,      -3.105761265,       4.757014468
          0,           0,         231,      -1.929545208,      0.2993285282,      0.8244544142,        3.80769446,       1226.809464,      -3.013252811,       4.780958885
          0,           0,         232,      -1.924107929,      0.2887151319,      0.8324729168,        3.81764112,       1287.658284,      -2.919640215,       4.804100924
          0,           0,         233,      -1.919605319,      0.3035686266,      0.8420238495,       3.829654535,        1282.70264,      -2.825612746,       4.826288956
          0,           0,         234,      -1.915709508,      0.3048461725,      0.8557363073,       3.841634014,       1282.406317,      -2.731707195,       4.848416022
          0,           0,         235,      -1.913899307,      0.3040521518,      0.8696974724,         3.8513923,       1345.864183,      -2.638482063,       4.869772206
          0,           0,         236,      -1.912838872,      0.3050247519,      0.8840095095,       3.858286664,       1340.519227,      -2.544776465,       4.891580917
          0,           0,         237,      -1.912207021,      0.3115039952,      0.8975214628,       3.864809934,       1393.648119,      -2.450472425,       4.909661755
          0,           0,         238,      -1.911511085,      0.3128156366,      0.9092685442,        3.86895964,       1389.952564,      -2.360688773,       4.927268762
          0,           0,         239,      -1.909284881,      0.3147060581,      0.9207582655,       3.873767645,       1390.123994,      -2.279222055,       4.945537999
          0,           0,         240,      -1.909237141,      0.3202428069,       0.926352908,       3.874817121,       1451.503439,      -2.198982825,       4.964069618
          0,           0,         241,      -1.908895116,      0.3231508177,      0.9300845359,        3.87422055,       1449.317339,      -2.129658325,       4.981663403
          0,           0,         242,      -1.908285526,      0.3302843434,      0.9321264587,       3.873500634,       1450.697158,      -2.060956331,       4.999138332
          0,           0,         243,       -1.90874347,      0.3356598015,      0.9311938756,       3.871467442,       1516.071221,      -2.003729244,       5.014480081
          0,           0,         244,      -1.908759843,      0.3393629468,      0.9299461826,       3.869101071,       1514.089109,       -1.94476287,       5.029378302
          0,           0,         245,       -1.90926193,      0.3429540855,      0.9274009894,        3.86645945,       1515.690312,      -1.895203594,       5.043626584
          0,           0,         246,      -1.910584734,      0.3422492035,      0.9244858707,       3.863979114,       1583.773756,      -1.843439349,       5.057457143
          0,           0,         247,      -1.911918063,      0.3414461267,       0.921592784,       3.860557626,       1581.754863,      -1.798916437,       5.068786119
          0,           0,         248,        -1.9130783,      0.3425685775,      0.9191722794,       3.858341811,       1583.383131,       -1.75214022,       5.078997912
          0,           0,         249,      -1.914756583,      0.3393539465,      0.9156655201,       3.856291405,       1653.804203,      -1.711587759,        5.08742491
          0,           0,         250,      -1.915381037,      0.3417094203,      0.9133084723,       3.854871223,       1651.687213,      -1.668316143,       5.097336808
          0,           0,         251,      -1.916933271,       0.335245637,      0.9104377905,       3.852249542,       1653.278425,      -1.630591113,       5.109461727
          0,           0,         252,      -1.918391212,      0.3240892324,      0.9087224309,       3.850618999,       1725.974179,      -1.590188122,       5.123522664
          0,           0,         253,      -1.919595497,      0.3218030922,      0.9066063115,       3.848774614,        1723.70549,      -1.554170764,       5.133707589
          0,           0,         254,      -1.919929078,      0.3283390918,      0.9054322228,       3.849114459,       1784.950822,      -1.516118347,       5.147825993
          0,           0,         255,      -1.921699056,      0.3128175812,        0.90372911,       3.846724331,       1782.973216,      -1.481061282,       5.157218584
          0,           0,         256,      -1.922105405,      0.3092839867,      0.9034569384,       3.846648277,       1784.355829,      -1.442870674,       5.159583119
          0,           0,         257,      -1.922386209,      0.3129704771,      0.9026191076,       3.848326929,       1856.238944,      -1.407864225,       5.160079104
          0,           0,         258,      -1.922018877,      0.3169912202,      0.9024785579,       3.849166527,       1855.375908,       -1.37030274,       5.168363358
          0,           0,         259,      -1.922129484,      0.3093271175,      0.9024116848,       3.849501266,       1857.710523,       -1.33510531,        5.17673525
          0,           0,         260,      -1.921321223,      0.3076359648,      0.9032083325,       3.851520053,       1933.712799,      -1.297919765,        5.18022377
          0,           0,         261,      -1.919919263,      0.3168861312,      0.9033759277,       3.853318459,       1933.541191,      -1.261919604,       5.182361903
          0,           0,         262,      -1.918516613,       0.310277535,      0.9043954617,       3.856512105,       1997.607689,      -1.224552291,       5.190106166
